Row_Labels,Count_AnimalName
28407,435
13573795,6
11076177,62
76740,80
9578590,17
199786,49
693172,48
25644437,33
16122034,11
16532,133
6202556,46
3678651,18
41707,74
4070095,12
651260,37
138397,30
6277410,18
13066,31
24818,28
3253215,2
13154933,41
80369,70
215631,49
40168,1
569346,12
68531,67
12535,15
62212,61
13630171,29
84133,36
30002998,43
96081,53
248470,19
18404285,49
12925063,9
6918909,40
333907,20
1491906,21
43915,5
183554,44
100933,80
18652002,44
2458340,53
18884,20
22674105,27
216304,25
206195,21
15793186,29
14362,34
9913,60
169211,62
2033352,129
61264,160
7963208,63
27530,32
9804,110
11450360,19
18468559,7
5367,5
7519472,37
68453,78
11382346,9
12384157,29
16006,42
525995,27
341735,49
9827912,50
22543,26
133445,65
17977,37
18584855,35
128092,44
39026,58
9397967,33
97898,49
263179,28
105548,26
17831616,25
1166131,38
327242,5
38412,80
161361,41
8046350,32
18341046,16
49011,46
86856,38
19797,11
20257122,46
98405,66
7797874,18
18336965,39
22693211,26
2272813,31
6526,80
588138,86
7713965,30
8964,11
15811496,30
47956,25
9265891,25
18142329,102
31342,52
568592,14
1951125,63
43818,2
52873,21
30226,37
31176886,66
139254,58
6359434,74
181116,68
17231976,9
444381,326
9606002,111
310272,25
64955,74
1402668,42
822,35
11275323,43
17165932,31
24940998,28
13821,66
194755,76
102461,20
21727,46
3188186,55
428,35
125926,46
77504,38
4006,90
19561922,22
6665671,26
256598,57
395851,72
112755,39
112752,35
25307,37
216377,74
457264,126
15703770,29
28481,37
4987,78
156532,13
3973,52
22554204,14
923950,36
1774836,38
147602,9
136638,68
6393972,19
1493253,12
132778,63
77773,35
7646805,59
7679,77
18337259,6
6087756,35
11437,37
26999,47
8318666,72
534255,19
22465597,32
141019,84
7355137,39
7528717,13
80616,88
178813,56
234489,32
13881,46
395182,76
21721,79
23846013,32
276342,49
5168517,22
18775365,13
298137,60
5422154,53
2202230,14
840278,55
25776122,4
612188,71
7121598,25
8533018,29
199785,50
10706934,5
26101,113
110387,38
89959,64
103902,32
31072,118
20894857,2
824734,56
20417,58
43049,594
23224,40
10767466,6
16059,38
53061,283
206731,73
7973,39
175516,256
4415692,26
301022,35
5872,49
18668485,7
133729,45
17645,77
6390031,14
192341,33
167010,17
464260,45
191117,16
22358,20
93731,75
2051840,18
11376,239
20829994,39
16178,19
10756240,49
5764902,84
23014670,38
6726595,24
59825,66
6559316,27
228765,5
147843,32
61942,19
18079683,24
64860,57
9628743,30
7140754,70
61539,85
44001,52
28220985,17
43327,74
255127,47
30672,121
8341567,20
763047,31
112292,32
61886,49
80534,27
114187,68
6472451,16
6489529,55
199687,14
134360,6
253106,25
12194,604
225545,28
79257,20
542752,22
19747756,52
13638125,16
41706,82
45432,51
199782,39
420404,23
13628812,6
19661,41
132900,24
20803962,19
6765740,8
1025250,14
13193855,11
430968,23
141372,38
11208,31
17558817,28
372319,308
29430007,32
38502,54
13505130,89
16171272,28
24963,55
30065,27
321645,18
18053782,19
9975779,42
501124,64
768878,65
35816,76
84525,45
7187395,30
6619499,36
411527,78
9943270,23
18263725,13
1464757,7
139087,51
9792287,25
65684,27
93795,43
24475,16
48019,62
23093359,15
17797381,35
988950,33
343614,29
16150831,31
12637490,25
280277,55
568476,47
906541,26
328802,57
22055283,42
10669,17
44905,34
8963,64
28695,26
140097,33
337058,52
7134201,63
8230409,10
23587984,15
147801,31
121648,193
9265453,49
15752,44
3581,13
246225,15
77281,8
13581990,30
238125,63
16090981,8
166562,59
618177,55
11737313,16
23223,27
231585,17
25430584,18
8044557,11
617526,42
534733,64
2879,19
35488,22
115130,74
13067,38
781787,165
57951,55
13530973,47
16122163,6
13259270,13
24529123,26
793399,30
2285777,30
13262061,25
7993,34
5752,36
866136,40
5135798,33
104837,635
303472,15
7775611,7
169331,24
10677277,17
28212,29
17930773,19
1928873,37
21719,73
11266880,13
50275,68
53969,113
318404,36
21412400,34
28698,35
17204860,26
3656,81
18656055,39
32434,50
6933876,36
185253,23
71771,38
13330370,31
93269,55
136636,55
8966,57
9637479,24
77395,273
10574,57
351064,9
6554,2
260791,27
674220,36
104219,25
7558747,33
60229,39
13241659,15
455764,25
28251002,34
9436632,39
24494,15
48037,397
47619,31
82434,45
13345975,9
13521399,37
156529,13
2017056,22
643962,57
69392,36
181601,8
22326,52
6404621,21
3240483,41
6584134,33
12888599,47
538845,452
16068780,34
312043,19
13815,32
2195309,50
770038,37
22540125,55
13331184,15
38855,14
12924261,23
342637,19
144791,56
7202825,14
30224,31
1044141,68
4497978,27
21323,1
7617119,34
23492613,16
84022,31
23966,51
47076,51
28686830,17
30347,70
12408149,27
233722,37
12107920,10
17704902,14
52415,93
2845287,15
780581,505
30043,32
10836813,89
5198,60
22325,53
15803757,35
47520,42
10706120,14
7054123,19
27083865,9
2954411,20
159964,259
13412515,17
128754,81
23317538,27
13642963,39
5551522,56
56634,31
15832316,10
20958632,24
73095,40
2508854,36
51113,24
25883848,28
23746004,46
17673307,11
9918083,36
824763,11
12922320,46
19687,59
17707605,28
101249,7
42909,46
84135,31
10345937,23
13661,77
13517455,36
25065629,17
13533740,11
16360,196
12013,23
5175,25
257990,53
17333431,40
21027,50
3342764,48
459064,32
17324,23
7202841,17
180463,40
112518,48
1756703,45
133394,119
10889279,11
9682816,33
8952,52
906560,33
826583,13
1406197,37
40289,15
8694522,15
25573977,63
13083008,67
12908877,23
11256979,54
35332,31
13521299,48
3106441,15
18754961,52
687215,44
6539596,49
8428195,19
12867423,12
23875,177
6194,91
769212,16
21856367,46
316558,51
4630,122
5062,85
18363068,3
116257,29
147243,29
15803141,38
13125234,23
13547241,15
18172471,32
6474550,35
89190,35
1178039,54
142080,25
219919,82
1603923,77
16158508,26
19286623,32
862350,31
298568,56
56465,27
7124475,9
8229399,31
27821486,37
49245,37
31313,60
7129598,10
45967,83
6871646,18
7640705,44
125553,65
142900,34
400924,15
22522202,16
5179,20
25814512,37
7682,77
59889,58
297134,38
13927,39
41689,108
9581001,25
120231,4
18331807,11
32767,253
17781,51
3373198,36
98807,36
39045,80
102958,12
22733729,27
17961,18
266607,32
270521,91
6905534,21
43924,91
6934395,56
84146,35
522525,39
13765729,19
10577,75
198331,63
49234,56
2830067,63
760168,5
16096514,13
8429687,21
3675828,81
21722,61
142292,67
138395,25
3300,89
32442,74
18295858,39
15888,50
1499340,3
61329,24
1881621,14
43926,95
76688,30
5130,118
1662160,35
123933,52
324748,30
11566956,15
1433337,3
10762697,10
152695,10
12043770,30
28635,83
21569527,12
4373,37
11166889,38
36076,44
43342,79
43255,63
759900,42
96977,30
571555,75
178599,8
263171,20
529626,47
58890,28
7785194,27
11450591,24
3381,31
10836,44
24766,44
15745371,18
587666,75
1113545,10
11915,28
3112850,26
417780,23
21064599,52
114133,1
17557913,63
18528190,25
17201104,6
7128341,95
1409344,13
22457201,43
172691,63
7053,55
8296,48
9293020,2
128757,68
19351490,744
262731,62
11262424,20
72659,67
8437913,42
6340471,34
281350,71
16280678,15
2102600,26
206197,30
5289,260
24019,4
23308084,26
23164927,9
24586590,21
56157,27
4789801,28
7352220,14
16043804,16
8477057,24
6357022,10
6282753,97
28815371,15
406373,951
16172634,29
106131,29
12667194,9
8130839,34
16297,171
13547289,41
89551,56
16363,210
73064,44
30852,31
327194,5
38503,54
18115061,36
478894,19
23492661,18
15802944,12
736131,605
3094593,47
9748274,33
44644,43
2570856,15
11431896,14
19674,63
61958,47
437885,8
102957,12
40158,30
16842,63
13529055,48
312050,21
30831912,38
49251,31
107774,49
10757771,19
16102880,7
59813,61
207034,24
20800147,34
6294553,24
15944406,34
11057626,48
11277218,42
12881141,20
23129410,37
299384,10
110385,46
18304322,41
23533039,24
8038219,2
11563,74
15762657,27
28184,51
104734,68
31244,378
531262,76
95608,27
6532496,20
50618,58
112756,39
171020,19
41950,64
304,243
27161845,21
7203690,35
97632,44
265205,183
39028,69
25733990,41
15795628,16
47720,22
202292,33
250729,55
550720,66
21853645,34
31331,49
13060,34
11553,36
20563,390
16235,38
3181564,5
102525,56
221059,29
32437,49
2714607,55
20697471,12
18079527,30
19164,385
7277715,46
13586743,28
6609549,10
15801668,16
21340,41
215540,28
6820,41
3384,33
92227,26
16200,21
938544,27
1430213,61
994156,11
23019294,23
22889767,37
18210706,21
169959,34
16248114,75
6609764,17
7011403,26
18035,207
3359940,34
296942,35
1316382,17
6371117,28
13134,1
444347,49
53834,39
80630,56
7743783,19
7905977,15
20413,424
9914,21
22054340,10
7202829,40
7469664,24
20587777,20
72657,59
17262540,7
26085,19
10866624,18
112520,56
28859,119
13477819,44
11765920,19
10450750,5
18819296,15
7911,175
3697927,10
8239301,11
334818,31
762563,30
21329,17
56899,51
31312,41
900892,49
7129588,14
16152943,10
21796,28
3870943,16
16047244,10
76659,19
65217,15
9712492,18
15447,28
94804,37
40470,53
9305362,29
40159,23
953260,31
5548,53
7146335,34
77735,31
805023,46
22027459,25
8635145,30
192892,61
92250,8
1617875,39
330721,40
8725,24
138134,40
129621,42
823411,30
30005,85
17860217,15
204041,26
9509289,39
350684,57
785454,31
8407173,44
1963638,40
20893314,45
6373717,16
107772,40
13525938,31
18736925,68
202146,42
782854,29
13555073,55
18594633,71
110090,65
702539,53
17302495,23
113441,77
98685,21
4618728,15
172764,33
107821,29
116054,53
13580951,27
6571723,4
107664,58
20575425,30
91203,102
7817785,21
5160,33
1876770,69
6266907,30
2118114,26
423156,62
18774981,30
43037,21
95784,44
4005310,34
1627,19
73080,55
17934416,22
78985,46
48318,100
15843166,26
6104943,29
32429,54
7937744,21
7785207,8
330947,71
20299683,9
81903,178
77161,78
2798094,25
21420473,5
18774020,18
116295,5
197512,16
25131600,30
263148,28
16349,188
15808287,13
545425,88
12547098,31
21849362,30
920143,8
153865,47
12204857,47
18077875,29
16188,37
6670,89
15717721,32
16079228,11
16053316,17
30658,234
17491,38
17286162,13
16204,473
11866694,23
57605,11
25279165,18
229145,18
23217,34
12072362,4
12706435,10
232577,25
7663,57
16045140,34
16096873,39
28959148,10
6115138,42
12119529,12
79649,281
7717482,112
93723,32
402015,47
348,75
316445,19
14280,82
886066,29
17825503,17
3103,75
10402992,37
52350,61
161156,73
6426,37
215541,36
6528034,47
317504,31
11410430,12
20706316,23
233637,47
369110,26
13390528,48
1317181,8
97862,12
8935153,23
34508,4
29367958,6
170632,72
487445,31
106128,72
10865206,38
279561,35
21720,60
9647532,19
643974,60
5809,62
989313,7
472025,68
23422,55
608216,40
25066591,34
326272,127
10852027,37
303460,16
22322,47
534289,140
153492,575
10252302,40
48484,33
17674991,8
7619398,17
3080212,29
16619,256
43932,60
8951,49
16081754,16
4313522,44
13281637,8
3276012,64
30512,61
77699,67
787660,52
47881,27
18825,54
216131,31
34871,6
754713,359
761575,48
244572,70
229432,615
2615008,36
75020,55
6660747,18
1096390,91
22911,256
831829,17
197459,36
9666241,7
11045709,29
300226,66
93726,79
1566053,18
7715664,18
10238,63
16114861,12
26158341,11
18077752,40
12958487,17
6609714,34
107776,48
16316,143
16424,204
23346719,73
15743078,8
10314376,134
7176578,70
885744,15
187049,36
33426,41
835623,51
17925397,11
8139321,18
3763,135
11873368,9
584637,251
11861815,20
25142924,37
23157777,22
127515,58
824508,72
22381892,17
8686068,64
227778,37
23965,58
106129,33
13603717,8
6455256,49
93797,47
5111039,14
15018,38
24728470,36
91440,53
7932146,38
669570,13
26025989,29
8447255,25
13545345,51
7124095,39
105703,20
23929479,82
1897,31
29397,32
24709327,20
7719355,30
12499,18
567704,35
53343,47
134353,67
22026,94
25776210,24
34312,60
1422926,14
2696181,22
12663,33
141828,128
10637748,22
85491,70
17729712,10
180426,31
13170596,19
10428803,34
92307,81
4652,55
25078,18
6605625,24
7201,58
142540,65
18869967,117
428042,44
219535,40
24473465,58
10431447,38
9957,43
28507,27
74812,45
17560674,31
8564644,30
968403,43
29610595,5
954303,6
79834,107
5585788,23
648194,29
11343348,49
109901,27
21060,8
731804,12
5936,8
2872,52
194086,46
9975679,32
91582,469
18105011,7
35354,70
1107001,13
106648,66
460635,28
295305,66
17608111,21
15984268,41
296125,32
6735082,21
73084,50
639787,203
12331767,59
18304,423
110890,40
16685,38
32438,33
38505,73
2999282,48
7073,67
10618,22
84052,69
238141,50
46114,294
280410,15
9724798,35
8574333,77
243298,36
105973,30
6178065,30
42696,35
667234,36
316496,58
7058,55
827685,337
93796,46
11201007,13
61903,42
71292,98
112872,41
16055475,27
2210921,47
579143,19
111021,33
239388,8
34760,42
144792,42
555500,26
3858,29
13272498,62
6931246,31
10031,116
18764826,21
13337715,47
10517947,22
17989312,18
17488,109
675905,10
70489,22
282425,10
7841446,1
28923,74
17833099,6
6407014,23
10836810,9
58894,27
61926,49
23714532,20
91989,53
107789,60
839263,14
58893,23
480570,57
175242,67
93801,49
217376,6
10869746,51
66683,24
26131641,19
18452,84
34310,62
96884,32
204779,125
7438179,33
7100490,2
1754206,6
37398,73
89369,22
22193,47
158516,128
427920,52
18656036,28
125423,19
393146,39
155421,27
905092,29
84054,71
676555,13
7640261,35
37451,59
6609490,7
835202,30
12021,23
46661,37
68380,22
1003761,5
79879,31
48758,18
21328,10
20761374,14
2924318,42
23647129,14
16299256,4
18775297,31
44133,498
3437328,38
19536001,16
31157,25
16070143,61
6495359,71
20443235,17
17377032,15
77449,15
9762,30
11824,38
31538635,18
48811,4
275245,5
35430,25
23743603,4
10401084,18
9462775,12
16884,18
7979073,57
95607,22
92254,5
92373,81
99219,45
181206,46
782580,6
30008702,47
13619,35
93371,20
243601,86
40722,48
47620,33
7963189,33
25489012,33
15942636,26
1753714,12
63832,45
31181,72
112200,98
219499,98
1055617,12
6718608,69
9394010,32
23602473,49
2795053,18
13605723,21
98233,19
16045855,5
2331954,36
15777621,28
765811,30
23017947,14
56480,17
13406425,28
10131648,17
429883,34
22915460,14
12712435,22
6750,39
5082599,28
81524,40
17331518,10
25251757,23
119829,20
384597,24
16130986,19
918789,24
24870,35
2272880,42
13097901,43
3368,44
45020,34
13183957,24
8100267,31
29340182,18
47959,24
21518647,12
8419428,26
123170,16
767307,49
13337716,43
386421,6
6224895,55
25657,20
16315,175
316845,70
82780,27
21412673,38
95693,143
4279056,73
15797722,35
102324,22
63432,65
21683,64
7701275,5
16372,186
6481245,34
196951,16
11988046,15
39795,114
23209924,34
6506085,6
342240,37
14404,39
368772,63
21943246,34
55022,35
851393,581
13560262,8
237665,13
28862528,17
143761,40
7776678,40
72978,376
3099780,11
125564,69
78989,61
6344832,33
334286,25
13817,41
17722973,39
23485372,13
15746,52
7491418,43
1395209,44
14165516,43
246468,6
2897258,33
313620,39
4332082,48
48834,16
11104933,36
7907680,29
9424367,24
76660,21
14964,47
7628,362
28484,21
74821,33
1129315,14
6907672,5
96472,36
66857,27
22454958,34
37297,38
11512688,11
263172,24
7519640,38
8563789,22
14963,64
131304,41
107007,24
83083,29
714711,25
10551947,41
520738,33
35210,32
985386,28
79428,58
432020,16
15849910,33
45110,40
223462,33
6193821,36
111023,35
295649,26
27220736,39
11981168,15
109367,50
147941,10
72929,44
129947,54
41710,66
59715,21
343881,44
179735,5
12839,72
25365,53
543086,69
17563080,21
17334079,18
92871,18
17333302,56
12527,54
13878,46
359581,54
12158480,57
24796,66
49322,25
102956,14
31491,271
35805,52
8727466,29
410445,47
95395,12
29036,15
79421,25
18693743,28
6551,108
12792658,27
95747,51
120840,12
272264,34
5755,47
20312459,16
780845,8
12982393,34
10549501,21
128711,74
2176873,5
7432,27
65091,29
29034,36
5599692,18
8483233,31
114308,33
169718,328
394469,40
6937878,14
998133,59
2642070,10
17333277,39
11324722,24
17206,25
7405450,9
13490570,14
3223761,19
146064,23
138070,13
24631990,27
6534132,11
133906,6
12507214,34
61905,50
6612005,8
8949,49
30036,56
537375,34
8112318,18
2617684,8
18285151,11
1169808,62
26200563,12
9838800,55
10594929,16
14469,34
3885,7
17688,16
31335,35
7849034,28
7828882,37
460717,86
66655,33
760941,19
10433900,19
7520,28
568099,37
6338619,20
46755,68
15733851,36
10256723,27
35233,2
9680114,53
6621143,20
68521,57
7352053,16
116563,30
16326,179
7313444,28
2197227,57
7332753,44
10507,119
287633,34
5369,44
8598554,39
82356,474
105760,27
25613617,37
19000,113
87745,71
31314,10
18667817,18
26154406,14
18211536,25
7968,47
682751,26
12755792,14
139569,14
18296030,24
23719378,21
18209290,23
899608,12
12016,30
8354134,14
17317675,12
87632,32
18007532,54
20897517,18
170651,75
80672,47
8462184,5
905885,19
2754510,24
9674335,14
3347892,31
10596724,19
1476261,48
394772,27
14461,28
235773,52
9650,116
13157,52
160251,41
20575446,17
4352708,25
388223,88
186103,36
393145,38
6600807,17
367802,37
27070127,37
13501,1
15742039,15
10305247,59
105574,60
41490,74
1316617,36
239105,26
253264,27
23316,20
8535273,24
18127101,16
6464094,31
6386555,7
285500,57
550454,53
25372801,14
13516846,41
2915,39
13929,25
217433,33
761023,49
13502963,8
5053,96
230003,71
89160,53
74033,46
15833693,20
157055,17
107778,51
17834904,31
616828,64
17860739,24
22207,32
14745338,8
716696,777
12383869,20
13538992,21
7389,14
25295,25
89691,48
1027760,23
11166890,39
47618,31
33418,38
74169,26
8177526,24
32127,20
905382,33
15733523,12
250,111
920649,103
2761356,9
840163,26
13374,37
1729146,29
25813937,19
1291211,31
71784,26
1747182,45
4703427,24
17863,36
23209971,16
164719,40
6460331,32
39796,101
15828714,13
12143200,13
18222699,29
48183,30
32445,50
15047,61
206236,55
25817162,9
17285883,19
6329547,25
89731,29
15698479,23
24488476,38
148809,26
6471550,8
1317696,78
11256293,4
1875,67
206193,20
32827,547
27525,33
10677213,19
295132,39
7853757,54
13531832,18
27002,39
7531,17
11801463,22
18730158,53
56912,25
32456,63
16007855,13
394228,64
129617,41
17332207,26
186669,78
3097601,10
107896,65
1563413,2
7184,271
25114548,27
447,54
28483,20
102459,24
9917879,12
9644151,9
22669832,17
781498,18
13526026,40
123063,68
140524,32
17159011,42
1051620,28
1337448,87
32276,54
142079,52
1303564,24
375901,53
7059135,19
17346698,11
218659,37
1746470,23
45234,68
8242117,27
14082,22
28257707,24
2579284,35
698,51
12360050,34
7145565,85
7979,30
458034,31
1009996,4
105986,81
5849,54
13708346,45
8649656,26
448836,181
17228280,14
6966823,57
11488123,43
42547,40
522534,61
666758,45
104160,59
136640,49
2137,64
15752115,21
28759,19
28747,21
9739365,32
190115,18
4955,26
30292,25
26224667,11
79121,182
18982011,21
29519517,15
2493973,22
596259,12
93802,55
24504274,16
25422234,10
9439989,22
10169662,56
31268,54
103159,185
262228,48
2820533,12
18282915,26
25403,85
228220,66
71864,58
18869970,130
70509,40
8677937,18
55354,22
24815,19
46349,28
51370,25
213975,56
60211,44
13069935,13
20499240,21
261689,64
299215,102
18800655,18
18076876,16
41502,42
12468,33
15755201,41
11359,50
837501,45
13093001,25
840,38
227658,23
392431,22
24937499,11
129616,39
2003767,70
46012,58
86172,54
42631,20
7636774,29
18166936,37
17349163,24
12171769,6
7307503,28
264778,10
1722717,37
18687079,4
12374,52
2336803,29
214856,14
18228202,21
16071736,31
13168,46
13640229,8
2142,29
27213121,53
434764,9
10586539,31
25316313,7
17994,64
67513,29
11286,38
9858714,9
815150,38
13331199,12
353342,33
76667,18
18461986,29
79006,53
7657484,25
11106458,3
609035,239
60223,28
17174,17
6294549,21
64401,29
9279734,15
6617185,38
4499214,36
127451,14
40482,65
1587362,13
20801166,22
17349222,18
7278837,6
7853137,80
22151696,6
114203,69
434535,11
64895,43
8167094,38
38723,68
48862,96
12415695,2
6452760,34
3009435,67
825,30
23675858,22
9799572,6
16335,212
10808006,45
14295,25
13523061,24
1085771,25
291364,21
175319,22
12663646,13
102955,11
6356190,7
773480,11
6574542,38
483445,42
825377,23
6407514,12
34605,43
78728,85
381489,25
2678349,31
26506,52
337116,57
102954,13
13425570,32
11233988,27
239109,24
2983489,15
61672,171
25671861,25
11469379,37
1126719,30
18813530,11
391724,158
102327,15
19312,92
15793165,14
268598,57
262229,51
17524166,41
1373381,45
462684,50
543103,28
32453,62
2033217,66
25733983,27
2157243,48
18138755,22
130916,38
272607,63
8948,43
84927,25
62485,17
12753231,30
251964,18
12542,16
335459,3
17831617,20
12743472,27
1398034,41
108385,37
5957702,54
6076387,38
8593026,9
929782,398
68455,63
1632833,55
27810589,11
13227319,15
20348781,19
13020,401
159061,8
6606855,15
15096257,13
243308,6
11666,47
32426,53
519933,48
382450,63
819667,14
25802884,6
15769463,14
99955,16
18054175,47
1605034,45
3759,131
371456,181
12988089,15
103035,45
347143,32
30314465,29
144127,32
17329041,30
22428828,15
35125,45
8805443,40
13111733,14
17333171,16
961833,36
6678,68
517344,34
8752885,23
402128,89
25106926,28
18815695,8
39792,92
16012,11
4485966,33
3122173,20
61906,45
2501453,3
62103,6
295834,30
174845,42
228992,33
203288,35
23168817,28
11806716,25
9489502,48
32443,52
47957,22
18134894,6
84844,45
153007,19
89185,36
6791212,38
438024,27
1432370,34
8315872,36
17797253,22
13070346,10
11908,75
18221931,7
47345,58
10115,30
10503124,48
18339630,26
18339743,4
513367,34
62571,37
9798177,52
60929,24
164323,48
3344411,86
24934065,33
21618,34
762064,50
123632,55
625554,8
7955881,16
27276262,30
3447,29
6264710,45
12677913,31
372385,51
73100,46
13605727,14
17452179,47
136642,53
17977710,40
8356487,27
389827,23
18090061,18
133241,60
7198269,47
30593,90
76661,17
3334563,20
537094,163
102030,52
6696465,16
6398972,56
93157,269
23281640,19
17232261,32
280366,82
28568,59
12926804,12
324737,28
12291438,18
16131072,35
23355069,17
55352,12
8696,42
1653655,13
15786110,7
15832932,20
9528186,1
10429037,16
18667976,19
37338,23
47878,21
27406436,18
22055280,25
51985,78
15451058,21
7696135,15
6609864,22
17830559,16
11227043,7
342994,116
95643,25
24611454,41
13425393,20
16342,170
15786792,41
77995,61
84786,86
34057,474
168571,32
31333,36
25527908,36
809849,63
13618,35
11309018,37
15738951,7
10947600,14
23398806,63
15513156,19
7830126,42
16174197,14
18405221,29
404223,34
249042,49
13057939,34
9858488,16
6611038,19
123845,36
70241,81
769016,61
294951,16
17607848,24
7926,31
18114057,19
15560,29
95420,22
27824826,45
40320,23
291,119
14889780,43
13109291,18
539904,38
87220,33
498835,81
7778609,23
100247,11
12383252,19
10775,77
1333030,23
22875,34
24816,23
17190226,16
17985262,35
24476,21
795034,40
6818019,47
43798,25
18453074,32
150720,9
121581,32
86525,25
15722284,30
6671,71
140091,43
7926242,58
672948,109
154795,31
144800,57
27904311,46
15771862,36
1307,25
13547504,30
958277,33
23887,161
3276637,48
13330771,47
12444297,3
3301759,325
104086,52
7909,16
2020935,16
1474628,44
18107951,26
269746,21
12614410,23
2095583,60
116114,59
389763,27
81176,57
364089,82
11995136,7
19452,43
128755,67
163363,20
577542,77
2249196,5
17345242,35
110386,48
454236,49
17336849,5
298730,13
20912424,21
125662,53
328907,18
207684,39
53064,62
21874813,24
13258,59
25293695,22
65399,22
229149,14
10897866,10
33820,58
1048645,42
383514,18
12288282,17
22381326,38
10813469,6
15729261,32
886512,27
8269450,13
261604,23
91201,33
142395,79
7685763,35
15852479,33
894072,5
5093760,11
180930,28
179142,42
7863274,38
845403,30
61904,38
13589182,23
4986,27
3090282,12
138069,18
26123,36
7827221,17
563887,9
155106,17
12125,42
112751,35
28482,23
382680,56
62012,62
163465,56
32807,64
138872,18
91571,63
228221,46
13514612,24
16218778,15
5368,70
8619814,74
28390369,32
42435,24
1819632,13
18667779,6
363851,22
216048,14
20821159,25
6464937,84
13614836,22
17158513,20
10970532,44
267243,37
6621101,31
40580,14
23766634,18
4893390,41
63689,59
13117308,20
22417,13
101869,28
10867,39
138683,54
17831619,23
11381910,25
7998,25
543873,69
1191,4
185012,13
675614,31
2141830,22
22609080,28
6589074,16
13415554,14
24965,137
30334,14
45260,23
14481,18
790171,140
15815364,42
15852,266
33770,29
10866233,20
19534,15
9484114,18
13167796,29
11389341,30
6672183,10
1157452,9
11031,103
576570,10
4662,62
397466,39
77787,26
25507925,19
22471294,22
351648,48
17798233,26
76527,342
765148,49
98048,34
270435,23
284698,16
11595276,8
1967070,24
2173611,32
23602561,39
25937671,28
13062,36
3750,117
364550,145
16900,57
17533,220
18718848,28
25228579,7
82436,41
17257993,7
15813668,14
416580,72
12813860,11
17571466,23
820480,46
11339,70
18316089,27
110393,46
31538614,18
9454,179
17257990,14
479561,23
9995135,25
30226723,11
6345193,44
5557442,11
9266810,21
13042154,25
4507,32
96082,58
25817493,16
40710,22
9864913,14
51114,15
54492,379
8349348,24
18089551,12
456,50
15157,76
171471,27
308540,48
136641,47
28016509,63
15673,25
11279,2
4961959,3
13064,24
16076787,5
366346,57
16071767,46
6681333,20
175324,80
390305,63
15737147,17
7981,28
11107244,40
821003,63
22367526,30
370057,18
1244286,3
364826,155
7907782,50
28374062,16
11808919,24
95619,21
31357,44
97875,38
268275,59
2108198,37
17726978,12
669780,67
24100,96
396266,39
29923,19
120461,86
46676,55
17768,69
2208744,9
730501,193
766917,24
153782,14
18878,13
359194,39
6606456,29
361081,47
17835766,24
23197269,24
238137,56
116343,59
303454,13
43081,25
1025039,8
5553,39
688663,12
96980,24
332348,28
194479,32
24807,14
31538647,18
19314,96
7189177,56
235127,20
23602504,62
13282015,15
12031532,35
16066586,17
696177,10
18775203,19
94813,26
8492,18
18602341,16
313263,30
20613761,12
16387,1
1809175,50
29393,9
56353,13
22009741,33
80834,32
5055,95
18775284,13
22192,48
407999,20
255458,20
380976,58
25855506,24
301538,27
7841677,20
9917998,19
13574417,13
18806240,16
52471,34
13069213,14
90475,54
5587960,60
27883214,51
2179832,44
2267195,16
85391,48
12752313,14
7531478,12
5941079,25
6688121,6
129510,43
541920,29
170618,87
30343,52
199530,35
8706185,38
238127,50
56616,53
490403,21
1908456,26
239107,25
29744,79
9366879,7
9512985,29
16248139,13
7200351,22
23363928,14
551536,17
12659,40
95707,54
6871737,15
68483,48
8765461,9
20706269,31
11623,42
5986375,38
5552,43
8835897,16
11919,26
269386,16
2964700,13
179264,34
6098691,22
2983654,39
7011225,87
22321,43
7562764,33
9925913,24
12075,202
215492,192
107021,19
5600151,38
13167062,16
28351,25
17334495,18
15801381,20
77736,34
73965,24
1219103,444
10324808,22
7823038,22
16300,151
212525,10
13419891,12
132626,11
121410,31
129620,51
13148921,43
95658,18
11734251,44
9151181,30
978098,39
9013,61
682153,72
20983362,40
102857,48
18666006,16
834378,169
7011879,7
184850,47
12009,28
192510,91
22642472,26
262545,15
16000044,31
18170134,39
12661,40
2430,29
197436,1
37100,48
265650,3
298663,62
588747,177
2528,91
60057,33
7514925,15
11430,30
114982,80
319300,35
11983940,11
12551077,11
26114516,13
21330,15
82888,207
57913,15
6420846,23
16696,31
7010683,17
7870457,11
452244,21
86658,525
514210,39
13642710,34
896622,48
18080923,8
21412360,43
11532160,16
7840156,43
18079661,36
184644,6
7290826,30
10813480,9
439363,14
148584,169
17948485,9
98,45
59836,55
11699349,10
169487,28
8951449,12
7942008,15
1298171,21
14480,7
11324166,23
112874,35
23158207,39
20559676,17
10893138,64
821000,58
3665811,13
16045078,15
14759321,21
7384801,32
1249630,114
23252517,19
29975458,26
114188,58
17191012,9
99297,21
297186,38
10960383,20
15733346,13
89884,29
5199185,17
2122216,11
6255949,25
24408,32
23426,77
27397,28
621739,24
313256,30
15791403,38
208146,23
38030,37
294043,34
159418,450
144789,47
9064899,19
27868677,7
73184,26
1170158,40
17325147,21
7268995,18
18651980,23
276877,40
43992,55
59091,80
1747896,43
425377,48
60177,262
2371,28
3268926,22
16074748,45
294045,31
3216451,47
19501672,24
15743075,54
13580928,14
6562380,24
66676,28
31304,179
3379,32
867387,39
12029468,20
1457790,100
1908511,10
22551809,21
23884,135
60142,126
18599754,22
21489683,52
85993,69
